,0,fname
0,-1.5785669005578833,0c4ce9d9dc9cbcae
1,-1.2414643019154943,4191b068642470e0
2,2.6773096245718793,d11103cacac66476
3,-1.330777186015128,3975dcc4d6d6d4c4
4,-1.303485961533061,b3aef8b23a5a9f3b
5,0.606140915127733,7880c464cad8e56d
6,0.9600532994441526,433c5c4dbe951436
7,-0.14277829477572318,98585838e5644f6f
8,-0.8935306637508755,0e9e0c92b48c2766
9,15.100243561693322,c7e7e76602cbf924
10,-1.0373695861277572,5959693c3438484e
11,-1.180899112845087,409692a1c1cdd5e0
12,-0.2907139310822839,48c89cb450746466
13,0.9972736316070608,886261d353521252
14,1.5711628010603367,fe8a24244d039ff8
15,-0.11536753437635411,3239b6ae99d9d999
16,-1.058486613933392,b3d5d9e9e9ebd6d5
17,-0.08280324544975909,bffce88f322a8a17
18,-0.978298556380463,f7e7450ead343cce
19,-0.08258122182890447,9460ef2ea7445f3d
20,-1.3929987935940762,b1beda76332684a9
21,3.38352260778774,e7c7f3f3da30b2c3
22,-0.4037410201062497,b199d95249c7b3a5
23,1.4035571094832473,80844c545cdc585c
24,-1.9470871256460396,319903130b0bab6f
25,0.5670110140186672,99d6f6bb8e94d2c3
26,0.332298212855195,6931d145d652b226
27,0.9066024339750097,4e6f2b23ada593b3
28,0.076890516982357,0c161e1c656561c5
29,-0.518795648545512,d87c9e4c94cec664
30,-0.41977173706943666,359396f4624a4a6a
31,0.26044954080616395,e3e3e66761244c46
32,-0.4134564780718433,ccf03b8a14293c34
33,-0.24614236087205016,fbf3d3564cd9b1e5
34,-0.5610773904193939,d93c7868205eb23a
35,0.7988475897777981,b133587862e299cd
36,-2.353338316838278,d8d8f0686060f1b9
37,0.09726537840253399,682899ddcd8fd74d
38,-0.21168038191369323,4f6a5b9b39399ba3
39,-0.8416248680824208,38b4b4b43d59b022
40,0.07731221374417856,68484949c92c2e0c
41,-0.7108068665990094,989898d29491b2f2
42,-0.47217554091168124,94f0f1696b4d3575
43,-0.9018891086407301,b5b43fadcbcc2667
44,0.14961848828413563,4c053c53dbe1636e
45,7.281256111951122,3e3a3ab73eb8bc5d
46,1.954082010060467,e0e0e461c9595353
47,-0.901938998825878,33b3e3d9cdbc9696
48,0.37714796988289784,a662464323273636
49,-0.7698313986709991,b131b1ecce9bb26b
50,0.20400318265767187,d3f17cd99891c949
51,-0.1147511720701349,ff31c9d3616d6436
52,5.770843167939564,d0f0c8e8f0d8d4e4
53,0.28122172974329646,f070b2f662983955
54,-1.67639283105654,95d4c9c999b949c9
55,0.9015751254501668,9f7b0e5e7acc6470
56,-1.1225900899411045,e9809ce8369a8a36
57,-1.956742255326749,596c64667557c070
58,-0.5967395996335554,07a7b7f6e4a5ddf3
59,1.8457023673922923,e3f3f3d9e4d4ecdc
60,0.4453785728846927,79d898280c48c9f1
61,-0.9233849198135586,60910909cad25a51
62,-2.371587790251861,301838c5ede19c94
63,0.02951333824017228,393a8e686daf3291
64,-0.1420607998246687,fdd3c890c9cd2224
65,-0.4789457087501588,a2924d4878c9c51d
66,0.5264876222377739,4aced052d24bcb8b
67,1.0165044995772319,72322a6e25645213
68,0.5941321534064078,b183889933d9d9d9
69,0.5369004497616415,e1737295b5311935
70,-1.8312936201934058,0061e93906a005cb
71,-0.5550859339876262,e6e9e1c94a6c6cc0
72,1.2752378344478388,e4f0c80d8184d6a0
73,-1.2081655204790733,c1783b2928a767c3
74,-0.5168574962278074,25028a881645a525
75,0.533323910450754,8f8bb6b6ba31254d
76,6.661090497425454,dc88c1e0c0587c70
77,0.20975272117887192,d88988c8da5aceda
78,0.8988895881080512,94e4cc4c5893335a
79,-1.505777924592723,34ba38ec6676b299
80,-0.6028080644028531,ebf43e9c90b2b39f
81,-1.1354120295152947,f67f7bd2d6f3f969
82,-1.3425163870001766,206692d2c6acab92
83,0.7612948102544703,707979716c94462e
84,3.7225737940888495,5e36b4ece86a6e6e
85,1.2645489461285466,925399a9889acb29
86,-0.1568255533890213,707858d474cc8ca8
87,-0.5002408182812664,eee4aaacaca2323a
88,-1.3731168031327576,aefc4ec7ceceb7b7
89,1.5148340734459378,c4c7d3d92d60a5d3
90,-2.123241686728656,3b7b7c6868ecef6f
91,-0.963373868331634,460e1318dcdcccc2
92,-0.6098240796983773,b0c5cd709989d838
93,-0.6393570599888363,b5c5c372d371e4c8
94,-2.3992042406307545,f0387b5b5b323293
95,1.317776816218862,1e7371b684ad1526
96,-1.0141280704628743,3bb3e6c6d51465f9
97,-0.18312649326804423,2759dda516131105
98,0.7684709745755498,671773e13ec6de49
99,-1.654420112710411,3438b99998bc3332
100,-1.5762685592801575,5b9a8dc5d9591b17
101,-1.187740617939134,010a2c9cb4307168
102,0.8316055365875937,e6e3e340c98545c8
103,1.2234981595691186,f07cdc75d554dcce
104,0.6334541039899957,7070e4969660d6a5
105,-2.4539083421174603,03e36918182d3190
106,-1.9827166304914812,7bab91b6b6f4d4d4
107,0.39213990467659354,995e4f9f6965dd4d
108,6.772793487599537,8e8e96969ca4a9b9
109,0.06122773662346426,3330e932b7bebefe
110,-2.5770715323420808,030b635b6145a4e1
111,-0.22024333562211645,9c969cd7b3f68d80
112,6.219897753712821,590332562fefc667
113,-0.43711928776044773,262e8aade5b5090f
114,0.9707887365480513,5f9f3534ba8596d2
115,7.829766029827238,94545696f1e81c98
116,3.3501564276582654,62725c9cada7a392
117,-1.3528636188347474,e06602d0e07991c9
118,0.8275718779658779,9393649082c8a363
119,-0.31990248566615564,c1e351c0c242a969
120,-0.5827015600531248,7fc76123c7ce59d8
121,-1.0781227096315333,b8a8a925685a593b
122,1.1776583687422393,1a9e98d984c46563
123,-1.6948003774219216,6bb3b694c5c39b93
124,-0.6959970845568477,d755cfde92cbc3c2
125,-1.3390803998395169,e4d969c3330dcd45
126,-0.37986634182542106,1b2794b5b5b73236
127,5.184113589683425,647cef7ee6eee6f3
128,-1.60707871978438,2829e1f978302c9c
129,-2.1210307545757954,3834e0c0c8c08280
130,-0.8019377248610869,e6bb3bb3fbc57c30
131,0.3871552354445021,c8ccc6e4f069cdc8
132,0.22150062069838394,f0f0f1f531616276
133,-1.2202960554582638,a7ee38fde5650991
134,-0.2123341032158627,9dddcc247068707c
135,-0.44324341731543576,b92d75b5b390bc9a
136,0.3356873685346983,8564395d31371b33
137,-1.4218312658082348,372fad965c0dd594
138,0.9932865581281523,60737078ed546660
139,-2.0421613577657856,a4b6b331313131b1
140,-1.1010032356166033,ddedf4b4898bca84
141,0.2663894593094245,b57a2999c90848c9
142,-1.56766282139812,310c4c256a164604
143,0.5266462651765742,723637772c296bb7
144,-0.9178700985907291,be76be8ed4e0318c
145,3.5807921563650598,bcfc3480e4668180
146,3.2617228415438735,d0f9b47413d4dcc4
147,-1.3003931409550928,140e0c74f0c9cbcc
148,-1.6677300007620155,42a4b00a92b33632
149,-1.0293417581912703,3997d7e5f2f2d2d6
150,1.2885115271602772,d031a4e0f4e449ee
151,-0.9599151935623853,ff334c48c75e323c
152,-1.6729698045834285,2d0d8ca4cc869696
153,-0.3382125604264224,2b3626aec8c2c789
154,-1.6582144502083984,dadada202898939b
155,-0.11178216305881797,c2c8f3316c4c077c
156,-1.4257525913591802,c4c6ecc4cce56bf3
157,1.2561038493880732,7241988e01f9eb70
158,-1.7020025808248478,9534b0e8f8e8f89e
159,-0.3598701240621004,f5fcf7a38e262b39
160,-1.0266971135335734,d9999dd477470f17
161,-0.6861421095016996,f9f90ca080e3aba1
162,1.070748152020486,3698d8d0352267d9
163,-0.917573511432375,efcbddd3743d2d93
164,-0.3385713427367707,f8fe76363c6e7276
165,-0.9237431979765819,31e99d982cd4c361
166,-1.1653658812244911,e3737a644c10187c
167,2.663295361615753,cec666e3f3b2f270
168,-0.018390204457373084,ffffbfbed869399a
169,-1.553456430346832,332de7d6e6a3f3b1
170,4.024987215484662,9e9a0809890c0c1c
171,-0.7401935461667626,0400a69cd9e00029
172,-0.009584438163975315,e9abca4283936b49
173,1.2545664232315166,97e358da5aad595b
174,1.9759374491023391,13137376366e3713
175,-1.068556901709598,71f0f8e7e9aca3e7
176,-0.22368529381399097,786a84b1b14373f0
177,-2.194190566792727,011173f594746471
178,2.355418949251607,beedcac39282cbae
179,-1.404734856890539,8c1d313232a3b3eb
180,-1.8419236264828704,ecba6fd7868e8e96
181,0.09512371232997814,03894d4b098d1948
182,0.3525423373759975,361c9a564ccd63a3
183,-0.07611314581988234,2661c7fb61cf5b54
184,0.4572870383088057,dbd344607094c0c4
185,-0.48112342085421295,27c6263434ac1a37
186,-1.7562837875058583,accdd51919995363
187,6.195922134781613,e9e9e9e16b6bd8cd
188,0.17670037402415764,f1b07fe76c9b9b0f
189,-1.568655263993601,653616b99299afe6
190,-1.1108084999871397,3898ec9496e65a98
191,7.519113095162817,2333b33970021303
192,0.6097923180537016,9d8fde44c69e58f6
193,0.8649286380162858,dcd8d83c2c1d1b49
194,-1.2652055068586232,3e5e4e43140592d2
195,-1.6656987450910645,7cc8998898e28489
196,-0.10608591309655517,0e0e0e0c91382e18
197,0.8153495019894453,b034734565252505
198,-0.19153963810926034,fe9fba9adcdcd2d2
199,-0.2620758378697404,e999d9589ed95354
200,-1.222513997749974,92b4e464f63e1a9b
201,-0.2159281171770345,c9f12a8ac9c99559
202,-0.532930925542747,628e317252317444
203,3.4394288038503666,b2e6c8d9d8e4e4c6
204,-0.4033070966720345,334f929e72707479
205,-0.48225567223957466,c2e492e32293c7cd
206,0.7862430593154836,b46266ccd0f24c84
207,-0.6521514631949247,4cecacaca4ac64dc
208,0.30568623953499297,b9b9a52571595ce9
209,0.4898789832615328,39934058b2766d2e
210,-0.3635581684498674,9dd9311d08c94d71
211,-0.2934388722179066,3cac089e654b66b3
212,-0.5564186525602598,b1b626389ada6a73
213,-0.2044397441094774,7070606573d98c26
214,-2.9285144562558902,c9c3b3b0b9ddce9c
215,-1.0535487654433415,f0d8d9d9dbdae3a4
216,0.05315468830393669,66449699ba4a53a3
217,-0.5114712527708245,a7455c4c6eefb131
218,-1.1304055498784256,e2e6e6c4ac86e363
219,0.7828738699860757,f839981d19333931
220,-1.2797374726899111,7870307020a09b59
221,0.7489585432235643,906494a8eccfe3b0
222,-1.1378662921301577,15a48686c8c450d2
223,-1.0347490319672052,4972385b1b078787
224,-1.6068969450845116,b1b4b4b4b34b4b4b
225,-0.2530791831454085,cbcb835767e5a7eb
226,0.9901565411860415,79a1b0b4939ba8a6
227,-2.3879809130543106,f6d2888ae47e7474
228,-0.5517021543540482,9642d36d2f8f8c8d
229,0.7633883519482665,7c6a793eb89c7c8c
230,0.8907804478602193,b2f0b29221c9c464
231,0.42852146797155743,f0e213f9d858b8f8
232,-1.5490709740805668,301ab7d4fcbcbe7a
233,-0.9530558879529359,eb6834a6a7ce4e2a
234,-0.16367214897081517,e4c4a026abaa3636
235,-1.0642020279643976,9654569ef2e22421
236,-1.6138221727001492,7ddf6b8ff9696963
237,0.13045432028895307,b4b5a78c148c8c8c
238,0.17012388801667977,e6e2d2da98889864
239,-0.47304964974188873,269cc94f97a56e9b
240,2.448072492061419,120919c84e987018
241,-1.6993422796752067,c3f391c4e4c1e6ca
242,4.273452496214576,3191dde5a02cc298
243,-0.14920042492694305,f1c8e2b88a13d232
244,1.6155192106464589,b9797071726646c0
245,0.4473259203760845,23c7cfbeb0132c19
246,-1.1340455218176335,61ad2b67d4c6e6e3
247,-0.7791311691874236,cfbd6a2b8b8ba7b4
248,0.35489399770201296,959596989988b929
249,0.302190113735868,f87818b6a765c5c7
250,-2.836093726975781,3025e543c8d02486
251,0.14658004614980608,8e8f8e86b7333325
252,-0.13295837144695105,490d2933247562cb
253,1.0860483928647566,5051a4d5b233316b
254,0.19541150437291574,e2aa8b7eb6529e9c
255,3.7939369217639305,c959d96eecbcbcba
256,-0.6240699765732171,716160f09890f2f3
257,0.8147296209061158,4b56d6493bb66564
258,-0.6023164836468883,e99daa5c7f7b2b8f
259,-0.5301438659795417,c6c6b43276b2362c
260,-1.5943916460175436,95f2d5dcece49692
261,-0.4325759361864536,f2b2d032f2c2f1b1
262,1.7885210315373912,f4e7cbd6d2ce8f95
263,-1.6807713322350364,a7b72729496fcf8f
264,0.42406379047760634,c0c4d5a9dfe4deb3
265,1.1821727745814348,b9b93db93b17f1a4
266,-0.7173840153537878,f8f6989b53327256
267,0.9269341427443886,6869606496929a98
268,-0.7273984397816441,1a1a0a2a2c427271
269,3.627561587506666,8c99706030300a22
270,-1.5577042955087317,6452dad972eaa8e9
271,-0.054005003240995955,c791de756142ecec
272,-0.3162064806110963,9fc4ccc852d3e1a5
273,-0.13537629531649376,32d8480c989caae3
274,-0.5269290938790954,b5152ba8b89848a9
275,0.6796477037037174,dce1e93771cdb1b3
276,0.09912368216023244,edc1cc1d1f752539
277,0.915114550285363,3e89354c522b79fb
278,-0.2793242502958296,f0f4c56c1c98519b
279,0.010209876578454683,3c3ca6a698f1a45a
280,1.2488146642679174,d9c0c0e2e2ca6828
281,-1.9203060945351964,ca9cd4b6a468e861
282,-1.2903050159818095,36c9c9f068d19676
283,-0.3352425274164513,a084a4a1a1276f4b
284,0.3491477187617607,72707078c8f8e8d9
285,3.481014549289922,9263233363e2b2a2
286,-0.08645688714777348,34329ab5c3cec64e
287,-0.3360664154327773,731d5cd466043525
288,4.017964859588148,3939393119692909
289,0.5999468121113075,e8d8d8d080c4dada
290,0.37158176666040654,dd7c2af1752cb813
291,-0.2798289514404662,9a54e4fc995c35a5
292,0.32552555584751647,58a8ae9c97120a10
293,-1.27542223659832,b65022b0d0c0c8d9
294,-1.4146340710171672,37a1cb87978a92f0
295,-2.46352577743719,69691d8cc80d2537
296,-1.303951545019341,4fdf93392cd3d2e3
