epoch,loss,protest_out_loss,val_loss,val_protest_out_loss,val_violence_out_loss,violence_out_loss
0,0.5623741874286018,0.489820905634402,0.8308847186612148,0.7585843747737361,0.007230034183856903,0.00725532817258591
1,0.49156326355890456,0.44680039198454763,0.8654320015626795,0.8044616207188251,0.006097038067516634,0.004476287149135005
2,0.47539064728932856,0.4372815935048445,0.9741914903416353,0.897463045985091,0.007672844002566611,0.0038109054286277477
3,0.45896091046913756,0.42359916038850215,1.0246021441384858,0.9504827356805988,0.007411940908744274,0.0035361750953826513
4,0.4558111300487169,0.4211352431649313,1.0008769315831803,0.9298092725230198,0.0071067658480138095,0.0034675886979049207
5,0.4492780507703102,0.41451988080565216,1.0908338122508106,1.0215948278997458,0.006923898592289975,0.003475817014653792
6,0.44764444803458237,0.414348719319748,1.0670020901689343,0.9995559570836086,0.006744613329704175,0.003329572892419906
7,0.4481270846506064,0.4146585652302385,1.1128438920366999,1.0502888489003275,0.0062555041669767495,0.0033468519401539916
8,0.4493955663205441,0.41567443761760026,1.1199069571261313,1.0560614220067566,0.006384553401228771,0.003372112786702776
9,0.4453064200336708,0.4127464295408801,1.1380631951724782,1.0756419151437049,0.006242127927001931,0.003255999017596283
10,0.44184051405306884,0.4084998728873218,1.1312585549027312,1.0667405978137372,0.006451795719833314,0.0033340641099196817
