epoch,loss,protest_out_loss,val_loss,val_protest_out_loss,val_violence_out_loss,violence_out_loss
0,0.668019387734498,0.6053238186536659,0.6577065177992278,0.5989531711036084,0.005875334670703274,0.006269556911667859
1,0.6569766035176696,0.5987068774734492,0.6578891022532594,0.5991319102399489,0.005875719140749425,0.005826972743983293
2,0.6569923610665411,0.5987330852612776,0.65747650160509,0.5990880589859159,0.005838844206585896,0.005825927620131761
3,0.6569635586042679,0.5986925577305998,0.6572829784131518,0.5988961360033821,0.005838684140311956,0.005827100076784285
