epoch,loss,protest_out_loss,val_loss,val_protest_out_loss,val_violence_out_loss,violence_out_loss
0,4.704478772366858,0.3896219426112649,4.661788991853302,0.30983713158205445,0.0435195183929275,0.043148568199937724
1,4.6244396937143115,0.3064659988380852,4.695184620221456,0.343232538653355,0.043519520839931915,0.04317973696758376
2,4.599577689358077,0.28160392380860777,4.647939366452834,0.29598895504194145,0.043519504079777824,0.04317973761853435
3,4.546902594454002,0.22892856288272204,4.6031902603074615,0.25123819236954054,0.04351952075227803,0.04317974028572518
4,4.527140249990668,0.2091661528708579,4.591788216198192,0.23983612703342064,0.04351952079610497,0.04317974093667578
5,4.515418435344522,0.1974442851442005,4.607976091141794,0.2560240094714305,0.04351952074497354,0.04317974136820482
6,4.502986698952645,0.18501256930480922,4.600388617141574,0.24843651966429225,0.043519520839931915,0.04317974122679982
7,4.474161242315282,0.15618711265281857,4.6013673497181315,0.24941525495812006,0.04351952086914988,0.04317974121460974
8,4.455598129651934,0.13762399481234008,4.606603183933333,0.2546510830886808,0.04351952086914988,0.04317974133894862
9,4.449123035628758,0.13114889205009214,4.613612271757686,0.2616601699561465,0.043519520839931915,0.04317974136820482
10,4.4402583840629815,0.12228424926483468,4.643397914194593,0.29144582513208483,0.04351952086914988,0.04317974129262629
11,4.4244354084836255,0.10646127983903346,4.626502131013309,0.27455002840462267,0.04351952086914988,0.04317974130237836
12,4.4143384645902675,0.09636431291128914,4.627935021531348,0.2759829071953016,0.04351952086914988,0.04317974142671724
13,4.409703783261838,0.09172963852572368,4.6378278391034,0.28587574081531925,0.04351952086914988,0.04317974141452715
14,4.406531671344922,0.08855753873306672,4.652476006395677,0.30052391858223604,0.04351952086914988,0.043179741358452754
