epoch,loss,protest_out_loss,val_loss,val_protest_out_loss,val_violence_out_loss,violence_out_loss
0,5.043474161031983,4.608753850322743,5.051370355662177,4.616175128899369,0.04351952086914988,0.043472030456055986
1,5.042147611292245,4.610350190344906,5.051370355662177,4.616175128899369,0.04351952086914988,0.043179741436469306
2,5.042147611292245,4.610350190344906,5.051370355662177,4.616175128899369,0.04351952086914988,0.043179741436469306
3,5.042147611292245,4.610350190344906,5.051370355662177,4.616175128899369,0.04351952086914988,0.043179741436469306
4,5.042147611292245,4.610350190344906,5.051370355662177,4.616175128899369,0.04351952086914988,0.043179741436469306
5,5.042147611292245,4.610350190344906,5.051370355662177,4.616175128899369,0.04351952086914988,0.043179741436469306
6,5.042147611292245,4.610350190344906,5.051370355662177,4.616175128899369,0.04351952086914988,0.043179741436469306
7,5.042147611292245,4.610350190344906,5.051370355662177,4.616175128899369,0.04351952086914988,0.043179741436469306
8,5.042147611292245,4.610350190344906,5.051370355662177,4.616175128899369,0.04351952086914988,0.043179741436469306
9,5.042147611292245,4.610350190344906,5.051370355662177,4.616175128899369,0.04351952086914988,0.043179741436469306
10,5.042147611292245,4.610350190344906,5.051370355662177,4.616175128899369,0.04351952086914988,0.043179741436469306
