epoch,loss,protest_out_loss,val_loss,val_protest_out_loss,val_violence_out_loss,violence_out_loss
0,0.5734671209927658,0.524433768410191,0.4221000009946686,0.3945238562903816,0.0027576144696225867,0.004903335311806429
1,0.4734779928656791,0.4458644055634094,0.3786434209068045,0.3550823239757003,0.002356109661632741,0.00276135880422974
2,0.4438502445138044,0.4189366814937237,0.34667556974098834,0.32918863153929334,0.0017486937742446015,0.002491356286432808
3,0.4279916990610907,0.4047008522694631,0.33201454778154976,0.31565026191177126,0.0016364286068470365,0.002329084744941691
4,0.3984081667783163,0.3760376277265789,0.32158173899427595,0.306029975119469,0.0015551763972325716,0.002237053921350535
5,0.3762796415413598,0.35580885042246585,0.3115911054418241,0.2973807863355112,0.0014210319230763247,0.0020470791638496806
6,0.3683112664974565,0.34838165882394184,0.30379904050835604,0.2896798514633728,0.0014119188972799485,0.001992960809363578
7,0.362846486145358,0.3433965925725816,0.29366973090729265,0.2791219751665489,0.0014547756093653864,0.001944989401750626
8,0.36288306724539193,0.3436172254544368,0.29281966857236924,0.2784237187328956,0.001439595012598409,0.0019265841836176864
9,0.3604298073360674,0.3412018756178929,0.2932171999282545,0.27863953999585384,0.0014577659478438507,0.0019227932252913766
10,0.36524096320716026,0.3456592674967911,0.293855205392666,0.2792806528347859,0.0014574553006110468,0.0019581695723475036
11,0.3599343662031835,0.34056311175763176,0.2957663183107222,0.28123429498012115,0.0014532022953664518,0.0019371254213610904
12,0.36097373534663973,0.34158371848096664,0.29396376217440734,0.27952581534175563,0.0014437946034285489,0.001939001689977589
13,0.3619159311234808,0.3427804128693448,0.29341655674812606,0.2789620882530007,0.0014454468787891083,0.0019135517919517207
14,0.3633980086738829,0.34388701240721936,0.2937244331504372,0.27924307363389206,0.0014481359637278951,0.001951099633329762
15,0.3605336118980849,0.3408666296685628,0.29270954657908826,0.27830609403175416,0.0014403452593450042,0.00196669820296121
16,0.3617129276017491,0.34221103271062997,0.2944425342055105,0.28006191859892804,0.001438061528042061,0.0019501894271375904
17,0.3612213791381541,0.34145924990340104,0.29423843348305,0.2797402706560042,0.0014498162834295583,0.001976212923714349
18,0.36277320888116776,0.3424486108392263,0.2932625583929124,0.2788334717210248,0.0014429086896473845,0.0020324598398489603
19,0.3618805566065603,0.342454635821801,0.2932569382430838,0.27880541739060727,0.0014451520547226595,0.0019425920894559513
20,0.3633550852001142,0.3437638651552818,0.29483330911762423,0.28034201781633944,0.0014491291322301287,0.0019591220175058117
21,0.3610392112990649,0.3423634716789785,0.2948594115567293,0.2803657340328042,0.0014493676767775182,0.0018675739732673979
22,0.3579215785439352,0.33830941861553443,0.2943997654876263,0.2799428365588617,0.0014456928275132354,0.0019612159463158214
23,0.3639936708717895,0.3443397755781524,0.2932420060467377,0.2786715967084864,0.0014570408817994151,0.0019653895387731677
24,0.3626553653527221,0.3436031575611741,0.2943814981380384,0.2799470327097735,0.0014434465730714398,0.0019052207289549435
25,0.3638418621653847,0.34381482655481754,0.2942054411865396,0.27980787205181534,0.0014397567955574159,0.002002703527022859
