epoch,loss,protest_out_loss,val_loss,val_protest_out_loss,val_violence_out_loss,violence_out_loss
0,0.5592515156531209,0.5031191020306804,0.4709885372835047,0.4376795307093976,0.0033309006226915575,0.00561324140305036
1,0.47084822205348786,0.4344063417800746,0.357906123119242,0.3311068551797493,0.0026799267970822184,0.0036441879820094457
2,0.4474037517037691,0.41384304576207204,0.3586795671897776,0.3272077293956981,0.003147183784840665,0.00335607055602807
3,0.42088597613089374,0.3899910718358624,0.3478444554642135,0.3279855843268189,0.0019858870405918354,0.003089490454968983
4,0.3873825669288635,0.361450771133157,0.29115469724524257,0.27560065061438316,0.0015554047483544542,0.0025931795768945505
5,0.36198358543958337,0.3365376880343672,0.2811498962196649,0.26731453643125647,0.0013835360599378141,0.0025445897713682526
6,0.35440942607039866,0.33046354041361686,0.27445777213456585,0.2601731953959839,0.0014284576289641086,0.002394588553682378
7,0.3478905772253949,0.3238801718226278,0.2711913185376747,0.25672960380713145,0.0014461713921513828,0.002401040560342734
8,0.3461371196229108,0.32325016576504206,0.26885178159264955,0.25427849444688533,0.0014573287496436843,0.002288695402929184
9,0.3477046319834537,0.32381768307175623,0.2691680512007545,0.25470481532461503,0.001446323628296537,0.002388694852077663
10,0.34835346704300163,0.3247109947248279,0.2685124439936058,0.2537640513742671,0.001474839303466747,0.0023642472018596387
11,0.3450445214296199,0.3218214099066264,0.26801772000742896,0.25353518467323455,0.0014482535878664303,0.0023223110944154877
12,0.3497463847018037,0.3257824725505569,0.2675706436528879,0.2529343716654123,0.0014636272190603219,0.0023963912248938907
13,0.3436287748993067,0.3190072924483821,0.26729000812652065,0.25270754659877104,0.0014582461500158032,0.0024621482465857474
14,0.34868132395191964,0.32446218740331567,0.2679405382450889,0.25339794389757453,0.0014542594376561122,0.0024219136757130675
15,0.34762365105732573,0.32388134086163256,0.26800605873851213,0.2534178231276718,0.0014588236226129583,0.002374231028096663
16,0.3478357342330261,0.3237818313752793,0.2673223946900929,0.25265515382383386,0.0014667241527800512,0.0024053902537623665
17,0.3497191335791381,0.3258598994327153,0.268082674899522,0.25343217326729905,0.0014650502171385668,0.0023859234158612828
18,0.3499032944947949,0.3266795744719618,0.26695466000659795,0.25237683875888,0.0014577821173588745,0.0023223720101135416
19,0.34951103176355985,0.3261664270457485,0.26940527768696054,0.25458007752895356,0.0014825199389437616,0.002334460419122822
20,0.3450054924018408,0.3219251728650787,0.26693066463750953,0.25246683496470546,0.0014463829181634127,0.0023080319735612866
21,0.34517210669308435,0.32151185672398636,0.2683334907188135,0.2535940034132378,0.001473948692756833,0.002366024950764606
22,0.3506831654313347,0.3272968866906241,0.26843260678590514,0.2538799015622513,0.0014552705649882281,0.0023386278343142386
23,0.349550242686927,0.32559002906630174,0.26728064666191736,0.2527933753296441,0.0014487271150345823,0.0023960213586264436
24,0.3453255435403105,0.32202763239126553,0.26801592926768697,0.25348100297006904,0.0014534926482798148,0.002329791101351594
25,0.3413755728312188,0.317904891475489,0.2690673993790851,0.25462284748460734,0.0014444551301102026,0.0023470681652158387
26,0.34653036374384194,0.32236936764489293,0.2697015064604142,0.25522123803110686,0.0014480268135016292,0.0024160995781416328
27,0.3436674376003717,0.31995057915361763,0.26800588457023394,0.2534314590634084,0.0014574426200638032,0.002371685858838765
28,0.3484792549416657,0.3246400647099418,0.26729268063517175,0.2529594814076143,0.0014333199074220222,0.0023839189944971206
29,0.345488367865535,0.3225007284803228,0.2684832768405185,0.2539345290146622,0.0014548748082483607,0.0022987639158457505
30,0.34660884767224653,0.3228423476063144,0.2676420432387614,0.2528875961607578,0.00147544473190518,0.0023766499551341426
